Word	Tag
AutoCAD.	B-Skills
"
"	O
"
"	O
Primavera	B-Skills
3,	I-Skills
5.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
7.0	I-Skills
,	I-Skills
6.0	I-Skills
R	I-Skills
8.2,	I-Skills
8.3	I-Skills
"
"	O
"
"	O
Microsoft	B-Skills
project	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
Driving	B-Skills
license	I-Skills
"
"	O
"
"	O
Egyptian	B-Skills
driving	I-Skills
license	I-Skills
(B)	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
IT	O
SKILLS	O
"
"	O
"
"	O
	O
Well	O
versed	O
with:	O
"
"	O
o	O
Microsoft	B-Skills
Office	I-Skills
Package	I-Skills
"
"	O
o	O
Smart	B-Skills
Accountant	I-Skills
"
"	O
o	O
Internet	B-Skills
Applications	I-Skills
"
"	O
PERSONAL	O
DETAILS	O
"
"	O
Date	O
of	O
Birth:	O
"
"	O
Present	O
Address:	O
"
"	O
Permanent	O
Address:	O
"
"	O
"
"	O
20th	O
May	O
1981.0	O
"
"	O
Building	O
287,	O
Flat	O
303.0	O
Dubai,	O
UAE	O
"
"	O
Kallottuthekkathil	O
Puthenveedu,	O
Kottampally,	O
Madathilkarazhma	O
P.O,	O
Oachira,	O
Kollam	O
(Dist.),	O
Kerala	O
690526.0	O
"
"	O
"
"	O
Languages	O
Known:	O
"
"	O
Passport	O
Details:	O
"
"	O
Nationality:	O
"
"	O
Religion:	O
"
"	O
Marital	O
Status:	O
Married	O
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
Quality	B-Skills
Assurance,	I-Skills
Quality	B-Skills
Control,	I-Skills
Quality	B-Skills
Management,	I-Skills
Occupational	O
"
"	O
Health,	O
ISO	O
9001,	O
ISO	O
14001,	O
ISO	O
17025,	O
TS16949,	O
Failure	B-Skills
Analysis,	I-Skills
"
"	O
Metallurgy,	B-Skills
Casting,	B-Skills
Forging,	B-Skills
Rolling,	B-Skills
Sheet	B-Skills
Metal,	I-Skills
Visual,	B-Skills
Lean	B-Skills
"
"	O
Manufacturing,	B-Skills
Six	B-Skills
Sigma,	I-Skills
Kaizen,	B-Skills
SPC,	B-Skills
SQC,	B-Skills
Total	B-Skills
Quality	I-Skills
management,	I-Skills
"
"	O
Auditing,	B-Skills
Continuous	B-Skills
Improvement,	I-Skills
Process	B-Skills
Improvement,	I-Skills
SAP,	B-Skills
Inspection,	B-Skills
"
"	O
Testing,	B-Skills
Change	B-Skills
Management,	I-Skills
Problem	B-Skills
Solving,	I-Skills
Operations	B-Skills
Management	I-Skills
,	O
"
"	O
Planning,	B-Skills
Microsoft	B-Skills
Office,	I-Skills
Automotive,	B-Skills
Team	B-Skills
Management,	I-Skills
Optimization,	B-Skills
"
"	O
Inventory,	B-Skills
Management,	B-Skills
Team	B-Skills
Building,	I-Skills
Customer	B-Skills
Relations,	I-Skills
Customer	B-Skills
"
"	I-Skills
Complaint,	I-Skills
CAPA,	B-Skills
5S,	B-Skills
Poke	B-Skills
Yoke,	I-Skills
5.0	O
Why,	O
Cellular	B-Skills
Manufacturing,	I-Skills
Control	O
"
"	O
Charts,	O
Measurement	B-Skills
System	I-Skills
Analysis,	I-Skills
Pareto	B-Skills
Analysis,	I-Skills
PDCA,	B-Skills
Ishikawa,	B-Skills
"
"	O
Marketing.	B-Skills
"
"	O
"
"	O
"
"	O
and	O
clients	O
technical	O
audits.	O
"
"	O
.	O
Reviews	O
and	O
provides	O
input	O
to	O
inter-departmental	O
procedures,	O
when	O
"
"	O
required.	O
"
"	O
.	O
Maintaining	O
an	O
electronic,	O
online	O
library	O
SGS	O
network	O
containing	O
all	O
"
"	O
approved	O
procedural	O
documentation	O
(e.g.,	O
procedures,	O
guidelines,	O
work	O
"
"	O
instructions,	O
etc.	O
"
"	O
.	O
Participates	O
in	O
writing,	B-Skills
editing	I-Skills
and	I-Skills
maintaining	I-Skills
ISO	I-Skills
9001,	I-Skills
ISO	I-Skills
17020.0	I-Skills
and	O
"
"	O
departmental	O
procedure	O
and	O
manuals.	O
"
"	O
.	O
Maintains	O
specifications	O
and	O
Standards,	O
as	O
required.	O
"
"	O
.	O
Conduct	O
Supplier	O
evaluation	O
for	O
the	O
as	O
per	O
ISO	O
9001.0	O
requirement	O
"
"	O
.	O
Handling	O
global	O
enquiry	O
for	O
Business	O
development	O
and	O
forwarding	O
to	O
"
"	O
concerned	O
section.	O
"
"	O
.	O
Managing	B-Skills
Quality	I-Skills
Management	O
System	O
as	O
per	O
ISO	O
9001.0	O
and	O
ISO	O
17020.0	O
for	O
"
"	O
compliance.	O
"
"	O
.	O
Adequately	O
communicating	O
data,	O
issues,	O
and	O
impacts	O
such	O
that	O
management	O
"
"	O
has	O
the	O
facts	O
for	O
decision-making.	O
"
"	O
.	O
Internal	O
faculty	O
for	O
Trainings	O
on	O
Safety,	O
Quality	O
and	O
ISO	O
9001.0	O
(Health,	O
"
"	O
Safety,	O
Environment)	O
for	O
Engineers,	O
"
"	O
Technicians/Executives/Coordinators/Supervisors	O
affecting	O
the	O
quality.	O
"
"	O
.	O
Attending	O
meeting	O
on	O
Projects	O
Safety,	O
Job	O
Explanation	O
at	O
Saudi	O
Aramco.	O
"
"	O
.	O
Review	O
/	O
Modify	O
Company	O
Quality	O
Manual,	O
Quality	O
Objectives,	O
and	O
Quality	O
"
"	O
Procedures.	O
"
"	O
.	O
Participate	O
in	O
Preparation	O
of	O
Project	O
Quality	O
Plan,	O
Site	O
Quality	O
Plan	O
and	O
"
"	O
Inspection	O
Test	O
Plan.	O
"
"	O
.	O
Implementation	B-Skills
of	I-Skills
Internal	I-Skills
Auditing	I-Skills
System,	I-Skills
Arranging	B-Skills
Audits,	I-Skills
conformance	O
"
"	O
of	O
QMS.	O
"
"	O
.	O
Attending	B-Skills
and	I-Skills
resolving	I-Skills
Customer	I-Skills
Complaints.	I-Skills
5W-1H,	O
Pareto,	O
Fish	O
Bone	O
"
"	O
etc.	O
"
"	O
.	O
Identifying	O
and	O
planning	O
of	O
training	O
needs,	O
resources	O
requirements,	O
etc	O
"
"	O
as	O
required	O
for	O
the	O
projects	O
and	O
recommend	O
recruitment	O
needs	O
of	O
personnel	O
"
"	O
to	O
Business	O
Line	O
Manager	O
required	O
for	O
new	O
contracts.	O
"
"	O
.	O
Identify	O
prospective	O
candidates,	O
shortlist	O
and	O
recommend	O
to	O
Business	O
Line	O
"
"	O
Manager	O
for	O
the	O
recruitment.	O
"
"	O
.	O
Identifying	O
the	O
areas	O
of	O
quality	O
failure	O
&	O
taking	O
appropriate	O
corrective	O
"
"	O
&	O
preventive	O
measures.	O
"
"	O
.	O
Liaison	O
with	O
senior	O
management	O
regarding	O
QA/	O
QC	O
matters	O
of	O
projects	O
"
"	O
.	O
Ensure	O
External	O
Calibration	O
of	O
Testing	O
and	O
Measuring	O
Equipment.	O
"
"	O
.	O
Plans	B-Skills
&	I-Skills
leads	I-Skills
the	I-Skills
internal	I-Skills
Audits.	I-Skills
"
"	O
.	O
Issuance	O
of	O
non-conformance	O
reports	O
(NCR)	O
and	O
action	O
for	O
timely	O
closing.	O
"
"	O
.	O
Monitors	O
and	O
adequate	O
close	O
out	O
of	O
NCR	O
&	O
CAR.	O
"
"	O
"
"	O
Quality,	O
Health,	O
Safety	O
&	O
Environment	O
"
"	O
.	O
Managing	O
the	O
responsibilities	O
pertaining	O
to	O
Implementation	O
of	O
Quality	O
&	O
"
"	O
HSE	O
Systems	O
and	O
HSE	O
Culture	O
in	O
the	O
organization.	O
"
"	O
.	O
Management	B-Skills
Representative	I-Skills
for	O
the	O
QMS	O
and	O
Safety	O
Representative	O
to	O
Saudi	O
"
"	O
Aramco	O
Contracts.	O
"
"	O
.	O
Ensuring	O
QHSE	O
system	O
is	O
in	O
place	O
for	O
reporting,	O
investigating,	O
analyzing	O
"
"	O
and	O
documenting	O
all	O
HSE	O
incidents,	O
regulatory	O
compliance	O
incidents,	O
and	O
"
"	O
significant	O
near	O
misses	O
"
"	O
TECHNICAL	O
MANAGER-	O
(QA/QC&	O
Metallurgy)	O
"
"	O
"
"	O
"
"	O
"
"	O
.	O
Ensuring	B-Skills
compliance	I-Skills
with	I-Skills
ISO	I-Skills
9000,	I-Skills
ISO/TS:	I-Skills
16949:2002,	I-Skills
ISO	I-Skills
14001.0	I-Skills
&	I-Skills
OHSAS	I-Skills
"
"	I-Skills
18001.0	I-Skills
standards	I-Skills
along	O
with	O
maintaining	O
relevant	O
documents	O
for	O
QHSE.	O
"
"	O
.	O
Proactively	O
identifying	O
the	O
areas	O
of	O
quality	O
failure	O
&	O
taking	O
appropriate	O
"
"	O
corrective	O
&	O
preventive	O
measures.	O
"
"	O
.	O
Creating	O
quality	O
awareness	O
by	O
conducting	O
training	O
for	O
"
"	O
executives/supervisors	O
affecting	O
the	O
quality	O
of	O
the	O
product.	O
"
"	O
.	O
Adequately	O
communicating	O
data,	O
issues,	O
and	O
impacts	O
such	O
that	O
management	O
"
"	O
has	O
the	O
facts	O
for	O
decision-making.	O
"
"	O
.	O
Working	O
out	O
cost	O
effective	O
production	O
methods	O
to	O
generate	O
savings	O
&	O
"
"	O
reduce	O
wastage,	O
in	O
view	O
the	O
cost	O
&	O
time	O
limitations.	O
"
"	O
.	O
Heading	O
Process	O
inspection,	O
Incoming	O
Inspection,	O
Final	O
Inspection	O
and	O
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
Written	B-Skills
Communication	I-Skills
"
"	O
"
"	O
Verbal	B-Skills
Communication	I-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Leadership	B-Skills
"
"	O
"
"	O
Organizational	B-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Customer	B-Skills
Service	I-Skills
"
"	O
"
"	O
Recruitment	B-Skills
and	I-Skills
Manpower	I-Skills
Sourcing	I-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Compensation	B-Skills
and	I-Skills
Beneﬁts	I-Skills
"
"	O
"
"	O
Corporate	B-Skills
Events	I-Skills
Management	I-Skills
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
2/7	O
"
"	O
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
"
"	O
Worpress	B-Skills
"
"	O
Design	B-Skills
"
"	O
"
"	O
Photo	B-Skills
"
"	O
"
"	O
Reading	B-Skills
"
"	O
"
"	O
travel	B-Skills
"
"	O
"
"	O
"
"	O
.	.
Computer	O
Skills	O
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Primavera	B-Skills
P6	I-Skills
Enterprise.	I-Skills
"
"	O
Primavera	B-Skills
P3.	I-Skills
"
"	O
Integrate	B-Skills
P3	I-Skills
Database	I-Skills
(Oracle).	I-Skills
"
"	O
AutoCAD.	B-Skills
"
"	O
Microsoft	B-Skills
Office	I-Skills
Package	I-Skills
(Word	I-Skills
–	I-Skills
Excel	I-Skills
-	I-Skills
PowerPoint).	I-Skills
"
"	O
"
"	O
Certifications	O
"
"	O
"
"	O
	O
Psychology	B-Skills
of	I-Skills
People,	I-Skills
Arab	O
Academy	O
for	O
Science,	O
Technology	O
(AAST).	O
"
"	O
	O
Leaders	B-Skills
of	I-Skills
Success:	I-Skills
Habits	B-Skills
of	I-Skills
Success,	I-Skills
Arab	O
Academy	O
for	O
Science,	O
Technology	O
(AAST).	O
"
"	O
	O
"
"	O
Personnel	O
Skills	O
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Project	B-Skills
Management	I-Skills
Skills.	I-Skills
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
"
"	O
Personnel	O
Skills	O
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Project	B-Skills
Management	I-Skills
Skills.	I-Skills
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
Project	B-Skills
Management	I-Skills
Skills.	I-Skills
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
"
"	O
Project	B-Skills
Management	I-Skills
Skills.	I-Skills
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
"
"	O
Strong	B-Skills
Communication	I-Skills
Skills.	I-Skills
"
"	O
Excellent	B-Skills
Computer	I-Skills
and	I-Skills
Internet	I-Skills
Skills.	I-Skills
"
"	O
Presentation	B-Skills
Skills.	I-Skills
"
"	O
Leadership	B-Skills
Skills.	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
.	.
〓	O
363131-Telephone	O
Skills	O
for	O
Service	B-Skills
Excellence	I-Skills
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Protecting	B-Skills
Payment	I-Skills
Card	I-Skills
Information	I-Skills
-	O
Front-line	O
Staff(Online)	O
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Air	B-Skills
Carriers	I-Skills
Access	I-Skills
Act	I-Skills
(US	O
Regulations)(Online)	O
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Accepting	B-Skills
Passengers:	I-Skills
Interline	I-Skills
Electronic	I-Skills
Tickets(Online)	I-Skills
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Basic	B-Skills
Geography(Online)	I-Skills
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Explore	B-Skills
IATA	I-Skills
AREA	I-Skills
1(Online)	I-Skills
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
Explore	B-Skills
IATA	I-Skills
AREA	I-Skills
2(Online)	I-Skills
"
"	O
〓	O
Explore	B-Skills
IATA	I-Skills
AREA	I-Skills
3(Online)	I-Skills
"
"	O
In	O
house:	O
On	O
Line	O
Course	O
"
"	O
〓	O
1131468-Emirates	B-Skills
Global	I-Skills
Contact	I-Skills
Centre	I-Skills
Training	I-Skills
-	I-Skills
Amendments	I-Skills
"
"	O
Instructor-Led	O
"
"	O
〓	O
1111783-SOAR	B-Skills
-	I-Skills
Service	I-Skills
Over	I-Skills
and	I-Skills
Above	I-Skills
the	I-Skills
REST	I-Skills
-	O
Attended	O
"
"	O
Instructor-Led	O
"
"	O
〓	O
387406-Emirates	B-Skills
Call	I-Skills
Centre	I-Skills
Foundation	I-Skills
Program	I-Skills
-	O
Passed	O
"
"	O
Instructor-Led	O
"
"	O
〓	O
365875-Foundation	B-Skills
to	I-Skills
Airline	I-Skills
Operations-	I-Skills
Attended	O
"
"	O
Instructor-Led	O
"
"	O
〓	O
313630-Brand	B-Skills
Induction	I-Skills
-	I-Skills
Contact	I-Skills
Centre-	I-Skills
Attended	O
"
"	O
Instructor-Led	O
"
"	O
〓	O
363131-Telephone	B-Skills
Skills	I-Skills
for	I-Skills
Service	I-Skills
Excellence-	I-Skills
Attended	O
"
"	O
Instructor-Led	O
"
"	O
〓	O
Emirates	B-Skills
Business	I-Skills
Rewards(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Information	B-Skills
Systems	I-Skills
Protection:	I-Skills
Information	I-Skills
Security(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Introduction	B-Skills
to	I-Skills
Emergency	I-Skills
Call	I-Skills
Centre(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Accepting	O
Passengers:	O
Interline	B-Skills
Electronic	I-Skills
Tickets(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Introduction	B-Skills
to	I-Skills
Civil	I-Skills
Aviation(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Introduction	B-Skills
to	I-Skills
Civil	I-Skills
Aviation(Online)-	I-Skills
Attended	O
"
"	O
On	O
Line	O
Course	O
"
"	O
〓	O
Baggage	B-Skills
Handling	I-Skills
ans	I-Skills
Services	I-Skills
–	O
Attended	O
"
"	O
"
"	O
Instructor-Led	O
"
"	O
Skills	O
Used	O
"
"	O
BILLINGUAL	B-Skills
COMMUNICATION	I-Skills
IN	O
THE	O
ENGLISH	B-Skills
AND	O
FRENCH	B-Skills
LANGUAGES.	O
"
"	O
AMENDMENTS	O
ON	O
PRE	O
ISSUED,ISSUED	O
AND	O
PURGED	O
TICKETS	O
ETC	O
"
"	O
ALL	O
DON	O
WITH	O
AN	O
ACUTE	O
KNOWLEDGE	O
OF	O
Microsoft	B-Skills
Windows	I-Skills
office,	I-Skills
Word,	I-Skills
and	I-Skills
Excel.	I-Skills
"
"	O
"
"	O
Sales	B-Skills
and	I-Skills
Customer	I-Skills
Service	I-Skills
agent	I-Skills
"
"	O
Al	O
Salam	O
Tower	O
DU	O
-	O
Dubai	O
-	O
December	O
2009.0	O
to	O
November	O
2011.0	O
"
"	O
"
"	O
Customer	B-Skills
Service	I-Skills
Agent	I-Skills
"
"	O
Express	O
Union	O
Bank	O
Of	O
Cameroon	O
-	O
2005.0	O
to	O
2007.0	O
"
"	O
"
"	O
"
"	O
.	.
Skills	O
"
"	O
"
"	O
New	B-Skills
Product	I-Skills
Development	I-Skills
"
"	O
•	O
Computed	O
ideal	O
product	O
configuration	O
by	O
creating	O
a	O
market	O
"
"	O
simulator	O
using	O
conjoint	O
analysis	O
"
"	O
Purchase	B-Skills
Process	I-Skills
Identification	I-Skills
"
"	O
•	O
Identified	O
patterns	O
in	O
the	O
purchase	O
process	O
of	O
mortgages	O
using	O
a	O
"
"	O
client	O
provided	O
database	O
and	O
formed	O
insights	O
about	O
the	O
timing	O
and	O
"
"	O
effectiveness	O
of	O
marketing	O
materials	O
"
"	O
Customer	B-Skills
Feedback	I-Skills
"
"	O
•	O
Analyzed	O
users’	O
opinions	O
and	O
knowledge	O
of	O
recently	O
released	O
"
"	O
version	O
of	O
leading	O
media	O
player	O
and	O
distribution	O
platform	O
"
"	O
Bay	O
Area	O
Bike	O
Share	O
Open	O
Data	O
Challenge	O
"
"	O
•	O
Uncovered	O
habits	O
and	O
behavior	O
of	O
riders	O
using	O
an	O
open	O
source	O
"
"	O
dataset	O
and	O
currently	O
developing	O
a	O
visualization	O
of	O
bike	O
station	O
"
"	O
usage	O
"
"	O
"
"	O
Computer	O
"
"	O
"
"	O
.	.
Computer	O
Skills	O
"
"	O
Engineering	O
Software:	O
AutoCAD	B-Skills
"
"	O
Primavera	B-Skills
P6	I-Skills
&	I-Skills
later	I-Skills
"
"	O
MS	B-Skills
Office	I-Skills
(Word,	I-Skills
Power	I-Skills
Point,	I-Skills
excel)	I-Skills
"
"	O
"
"	O
Technical	O
&	O
Personal	O
Skills	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Expert	O
in	O
Quantity	B-Skills
Surveying,	I-Skills
Quantity	B-Skills
Calculations,	I-Skills
measurement	B-Skills
sheets	I-Skills
for	I-Skills
Calculations	I-Skills
etc.	O
"
"	O
Well	O
familiar	O
with	O
AASHTO	B-Skills
Standard	I-Skills
Specifications	I-Skills
and	O
method	O
of	O
Sampling	O
&	O
testing.	O
"
"	O
Also	O
familiar	O
with	O
ASTM	B-Skills
Standards,	I-Skills
British	B-Skills
Standards	I-Skills
and	O
their	O
Application.	O
"
"	O
Well	O
versed	O
with	O
FIDIC	O
Conditions	O
of	O
Contract.	O
"
"	O
Excellent	O
Knowledge	O
of	O
General	B-Skills
Specification	I-Skills
of	I-Skills
all	I-Skills
BOQ	I-Skills
items	I-Skills
for	O
Buildings	O
including	O
their	O
Construction	O
"
"	O
requirements,	O
Method	O
of	O
measurements	O
and	O
Payments.	O
"
"	O
Excellent	O
communication/inter	O
personal	O
skills	O
with	O
fluency	O
in	O
English	B-Skills
and	O
Urdu	B-Skills
Language.	O
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Positive	B-Skills
attitude	I-Skills
towards	O
work	O
and	O
great	O
ability	O
towards	O
result	B-Skills
oriented	I-Skills
output.	I-Skills
"
"	O
Efficient	B-Skills
Researcher,	I-Skills
Presentation	B-Skills
Skills,	I-Skills
Technical	B-Skills
report	I-Skills
writing.	I-Skills
"
"	O
Courage	O
of	O
taking	B-Skills
Initiative,	I-Skills
Decision	B-Skills
Making,	I-Skills
Leadership	B-Skills
Qualities.	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
.	.
Skills	O
"
"	O
Java	B-Skills
Programming	I-Skills
"
"	O
Javascript	B-Skills
Programming	I-Skills
"
"	O
Front-End	B-Skills
Development	I-Skills
"
"	O
Kubernetes	B-Skills
Orchestration	I-Skills
"
"	O
Docker	B-Skills
Containerization	I-Skills
"
"	O
Microsoft	B-Skills
Azure	I-Skills
"
"	O
Amazon	B-Skills
Web	I-Skills
Service	I-Skills
"
"	O
Alert	B-Skills
and	I-Skills
Monitoring	I-Skills
"
"	O
Service	B-Skills
and	I-Skills
App	I-Skills
Support	I-Skills
"
"	O
Database	O
Skills	O
"
"	O
Powershell	B-Skills
Scripting	I-Skills
"
"	O
Teraform	B-Skills
"
"	O
"
"	O
Skill	O
Description	O
"
"	O
Specialized	O
Cloud	O
Platforms:	O
Microsoft	B-Skills
Azure,	B-Skills
AWS.	B-Skills
"
"	O
Hands	O
on	O
experience	O
in	O
WSUS.	B-Skills
"
"	O
Hand	O
on	O
experience	O
in	O
Virtualization	O
Tools:	O
VMware	B-Skills
VSphere,	B-Skills
HyperV	B-Skills
"
"	O
Skilled	O
in	O
Internet	B-Skills
Information	I-Skills
Server(IIS),	I-Skills
Managing	B-Skills
Web	I-Skills
Hosting.	I-Skills
"
"	O
Skilled	O
in	O
Windows	B-Skills
Server	I-Skills
2012/2012R2/2016.	I-Skills
"
"	O
Database	O
Skills	O
"
"	O
Powershell	B-Skills
Scripting	I-Skills
"
"	O
Teraform	B-Skills
"
"	O
"
"	O
Skill	O
Description	O
"
"	O
Specialized	O
Cloud	O
Platforms:	O
Microsoft	B-Skills
Azure,	B-Skills
AWS.	B-Skills
"
"	O
Hands	O
on	O
experience	O
in	O
WSUS.	B-Skills
"
"	O
Hand	O
on	O
experience	O
in	O
Virtualization	O
Tools:	O
VMware	B-Skills
VSphere,	B-Skills
HyperV	B-Skills
"
"	O
Skilled	O
in	O
Internet	B-Skills
Information	I-Skills
Server(IIS),	I-Skills
Managing	B-Skills
Web	I-Skills
Hosting.	I-Skills
"
"	O
Skilled	O
in	O
Windows	B-Skills
Server	I-Skills
2012/2012R2/2016.	I-Skills
"
"	O
Hands	O
on	O
experience	O
in	O
container	O
orchestration	O
technologies	O
Kubernetes,	B-Skills
AKS	B-Skills
and	O
"
"	O
ECS	B-Skills
.	O
"
"	O
Intermediate	O
experience	O
in	O
Cloud	O
Provisioning	O
tools	O
such	O
as	O
Terraform	B-Skills
"
"	O
DevOps	B-Skills
Containerization	I-Skills
using	I-Skills
Docker.	I-Skills
"
"	O
DevOps	B-Skills
Automation	I-Skills
using	I-Skills
Ansible.	I-Skills
"
"	O
Application	B-Skills
package	I-Skills
management	I-Skills
in	I-Skills
Kubernetes	I-Skills
using	I-Skills
HELM.	I-Skills
"
"	O
Front-End	B-Skills
Developing	I-Skills
using:HTML,	I-Skills
CSS,	I-Skills
Bootstrap	I-Skills
"
"	O
Back-End	I-Skills
Programming	I-Skills
using:	I-Skills
Java	I-Skills
JSP,	I-Skills
Application	O
building	O
using	O
SWING,	B-Skills
"
"	O
AWT.,JavaScript,	B-Skills
JQuery	B-Skills
"
"	O
Database	O
hands	O
on	O
experience	O
in:MS	B-Skills
SQL	B-Skills
Server,	B-Skills
MySQL	B-Skills
"
"	O
Personal	O
Skills	O
"
"	O
Excellent	B-Skills
communication,	I-Skills
interpersonal,	B-Skills
and	I-Skills
organizational	I-Skills
skills.	I-Skills
"
"	O
Fast	B-Skills
learning,	I-Skills
optimistic	B-Skills
and	O
with	O
leadership	B-Skills
qualities.	I-Skills
"
"	O
Adaptive	B-Skills
to	I-Skills
updated	I-Skills
trends	I-Skills
and	I-Skills
technologies.	I-Skills
"
"	O
Works	B-Skills
with	I-Skills
passion	I-Skills
to	O
things	O
that	O
are	O
of	O
interests.	O
"
"	O
Ability	O
to	O
work	B-Skills
efficiently	I-Skills
in	O
a	O
team	O
or	O
independently.	O
"
"	O
"
"	O
Personal	O
Details	O
"
"	O
Date	O
of	O
birth:	O
15-06-1997	O
"
"	O
Nationality:	O
Indian	O
"
"	O
Religion:	O
Hindu	O
"
"	O
Sex:	O
Male	O
"
"	O
Father's	O
Name:	O
Babu	O
A	O
"
"	O
Mother's	O
Name:	O
Sunitha	O
Devi	O
G	O
"
"	O
"
"	O
Declaration	O
"
"	O
I	O
hereby	O
declare	O
that	O
the	O
particulars	O
given	O
above	O
are	O
true	O
and	O
correct	O
to	O
the	O
best	O
"
"	O
of	O
my	O
knowledge	O
and	O
beliefs.	O
"
"	O
"
"	O
"
"	O
of	O
my	O
knowledge	O
and	O
beliefs.	O
"
"	O
"
"	O
"
"	O
"
"	O
of	O
my	O
knowledge	O
and	O
beliefs.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
SKILLS	O
&	O
ATTRIBUTES	O
"
"	O
COMMUNICATION	O
SKILLS	O
"
"	O
Obtaining	O
the	O
certificate	O
of	O
English	B-Skills
"
"	O
communication	O
language	O
from	O
BETS.	O
"
"	O
	O
English	B-Skills
"
"	O
	O
Urdu	B-Skills
"
"	O
	O
Punjabi	B-Skills
and	O
"
"	O
	O
Arabic	B-Skills
"
"	O
"
"	O
INFORMATION	O
TECHNOLOGY	O
"
"	O
SKILLS	O
"
"	O
Microsoft	B-Skills
Office	I-Skills
"
"	I-Skills
(Word/Excel/PowerPoint),	I-Skills
"
"	O
KNET	B-Skills
and	O
"
"	O
LOTUS	B-Skills
"
"	O
