Word	Tag
the	O
CXO	O
level	O
"
"	O
Drove	O
marketing	O
activities	O
including	O
participations	O
in	O
9+	O
trade	O
shows	O
for	O
the	O
Indian	O
market	O
"
"	O
"
"	O
.	.
Work	O
Experience	O
"
"	O
September	B-Years of Experience
2012.0	I-Years of Experience
-	I-Years of Experience
Present	I-Years of Experience
"
"	O
Project	B-Designation
Director,	I-Designation
Socratic	B-Companies worked at
Technologies	I-Companies worked at
"
"	O
•	O
Collaborate	O
with	O
clients	O
to	O
plan,	O
construct,	O
and	O
execute	O
surveys	O
for	O
collecting	O
"
"	O
insightful	O
data	O
on	O
their	O
business	O
and	O
marketing	O
needs	O
"
"	O
•	O
Explore	O
data	O
using	O
advanced	O
mathematical	O
and	O
statistical	O
methods,	O
in	O
order	O
to	O
"
"	O
identify	O
insights	O
and	O
trends	O
"
"	O
•	O
Visualize	O
data	O
and	O
extract	O
insights	O
for	O
client	O
facing	O
deliverables	O
"
"	O
•	O
Create	O
market	O
simulators	O
using	O
highly	O
customized	O
applications	O
that	O
incorporate	O
post	O
"
"	O
survey	O
analytical	O
results	O
to	O
predict	O
comparative	O
sales	O
figures	O
and	O
market	O
share	O
"
"	O
•	O
Manage	O
the	O
data	O
collection	O
process	O
by	O
allocating	O
resources,	O
overseeing	O
workflow,	O
and	O
"
"	O
verifying	O
quality	O
data	O
collection	O
"
"	O
•	O
Formulated	O
and	O
built	O
a	O
new	O
survey	O
tool	O
that	O
increased	O
statistical	O
variance	O
in	O
"
"	O
respondent	O
data,	O
currently	O
in	O
use	O
for	O
multiple	O
clients	O
"
"	O
•	O
Established	O
a	O
new	O
model	O
to	O
test	O
the	O
reach,	O
appeal	O
and	O
effectiveness	O
of	O
advertisements	O
"
"	O
Research	O
Assistant,	O
Bucknell	O
University	O
"
"	O
•	O
Independently	O
designed	O
and	O
built	O
an	O
optical	O
set-up	O
to	O
take	O
pictures	O
of	O
Bose-Einstein	O
"
"	O
condensates	O
"
"	O
•	O
Created	O
a	O
user	O
interface	O
to	O
control	O
a	O
high-end	O
camera	O
using	O
Visual	O
Basic	O
"
"	O
•	O
Coordinated	O
with	O
other	O
research	O
assistants	O
working	O
on	O
different	O
aspects	O
of	O
the	O
same	O
"
"	O
experiment	O
"
"	O
•	O
Computer	O
model	O
and	O
data	O
analysis	O
done	O
using	O
Matlab	O
and	O
ImageJ	O
"
"	O
"
"	O
Fall	B-Years of Experience
2011.0	I-Years of Experience
-	I-Years of Experience
Spring	I-Years of Experience
2012.0	I-Years of Experience
"
"	O
Research	B-Designation
Intern,	I-Designation
MD	B-Companies worked at
Anderson	I-Companies worked at
Cancer	I-Companies worked at
Center	I-Companies worked at
"
"	O
•	O
Researched	O
CT	O
dosiometry	O
using	O
a	O
relatively	O
new	O
technique	O
involving	O
x-ray	O
sensitive	O
"
"	O
film	O
"
"	O
•	O
Analyzed	O
data	O
using	O
Matlab	O
and	O
Mathematica	O
"
"	O
Summer	O
2011.0	O
"
"	O
"
"	O
.	.
UAE	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
I	O
am	O
working	O
as	O
Indoor	O
Sales	O
Executive	O
in	O
company	O
and	O
use	O
the	O
"
"	O
Microsoft	O
Office:	O
word,	O
PowerPoint	O
and	O
Excel	O
etc.	O
"
"	O
"
"	O
Total	O
Experience:	O
"
"	O
Three	O
&	O
half	O
Years	O
-3.5	O
Years)	O
"
"	O
Work	O
accurately	O
in	O
a	O
calculated	O
time	O
"
"	O
limit	O
"
"	O
Job	O
Title:	O
"
"	O
Joining	O
Date:	O
"
"	O
Continued:	O
"
"	O
Indoor	B-Designation
Sales	I-Designation
Executive	I-Designation
"
"	O
April,	B-Years of Experience
26,	I-Years of Experience
2015.0	I-Years of Experience
"
"	O
Till	I-Years of Experience
to	I-Years of Experience
work	I-Years of Experience
"
"	O
JOB	O
DESCRIPTION	O
"
"	O
	O
Developing	O
and	O
training	O
staff	O
"
"	O
	O
Problem	O
solves	O
and	O
trouble	O
shoots	O
"
"	O
	O
Estimates	O
the	O
material	O
cost	O
"
"	O
	O
I	O
am	O
doing	O
Cost	O
Benefits	O
Analysis	O
(CBA)	O
of	O
the	O
specific	O
"
"	O
work	O
"
"	O
with	O
"
"	O
minimal	O
"
"	O
PAKISTAN	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
I	O
have	O
two	O
years	O
of	O
experience	O
to	O
work	O
as	O
Marketing	O
Officer	O
in	O
company	O
"
"	O
and	O
also	O
use	O
two	O
types	O
of	O
software	O
like	O
as	O
on	O
K-NET	O
and	O
LOTUS.	O
"
"	O
Company	O
Name	O
"
"	O
Kohi-e-Noor	B-Companies worked at
Mills	I-Companies worked at
Limited,	I-Companies worked at
Manga,	O
Raiwind	O
Road,	O
Lahore,	B-Location
Pakistan.	I-Location
"
"	O
Leaving	O
Date:	O
"
"	O
Marketing	O
Officer	O
"
"	O
October,	B-Years of Experience
10,	I-Years of Experience
2012.0	I-Years of Experience
"
"	O
September,	I-Years of Experience
10,	I-Years of Experience
2014.0	I-Years of Experience
"
"	O
	O
Buying	O
and	O
selling	O
of	O
raw	O
and	O
finish	O
fabric	O
for	O
local	O
and	O
"
"	O
international	O
markets	O
"
"	O
	O
Checking	O
the	O
documents:	O
I-e	O
payments,	O
shipping	O
and	O
eform	O
etc.	O
"
"	O
	O
Checking	O
the	O
quality	O
and	O
color	O
of	O
the	O
fabric	O
at	O
initial	O
to	O
"
"	O
final	O
step	O
"
"	O
	O
Sending	O
the	O
fabric	O
samples	O
from	O
different	O
companies	O
"
"	O
	O
Check	O
"
"	O
the	O
"
"	O
production	O
"
"	O
of	O
"
"	O
fabric	O
"
"	O
Contact	O
Clients/buying	O
houses	O
through	O
telephone,	O
email	O
etc.	O
in	O
order	O
to	O
"
"	O
produce	O
orders	O
"
"	O
	O
Provides	O
the	O
guidance	O
of	O
internee	O
and	O
entry	O
level	O
"
"	O
employees	O
"
"	O
	O
Managing	O
Lead	O
times	O
for	O
Yarns,	O
Fabrics	O
and	O
Made	O
up	O
"
"	O
stocks	O
"
"	O
Order	O
scheduling	O
and	O
prioritization	O
according	O
to	O
customer	O
deliveries	O
"
"	O
Planning	O
and	O
order	O
status	O
sheets	O
for	O
monitoring	O
production	O
"
"	O
Forecasting	O
and	O
planning	O
orders	O
"
"	O
	O
Received	O
Sample	O
after	O
getting	O
inquiry	O
from	O
the	O
"
"	O
customer	O
"
"	O
"
"	O
.	.
CAREER	O
OBJECTIVE	O
"
"	O
	O
Position	O
Sought	O
"
"	O
"
"	O
:	O
planning	O
&	O
cost	O
control	O
Engineer.	O
"
"	O
EMPLOYMENT	O
HISTORY	O
"
"	O
NOVEMBER	O
2015;	O
joined	O
to	O
Bin	B-Companies worked at
Sammar	I-Companies worked at
Company	I-Companies worked at
-	I-Companies worked at
Kingdom	B-Location
of	I-Location
Saudi	I-Location
Arabia	I-Location
.	O
"
"	O
NOVEMBER	B-Years of Experience
2015.0	I-Years of Experience
TO	I-Years of Experience
NOW/2016	I-Years of Experience
"
"	O
:	O
planning	B-Designation
&	I-Designation
cost	I-Designation
control	I-Designation
engineer.	I-Designation
"
"	O
Position	O
"
"	O
	O
"
"	O
Planning	O
,	O
Cost	O
Control	O
and	O
update	O
by	O
using	O
Primavera	O
"
"	O
For	O
Infrastructure	O
Projects	O
"
"	O
(	O
Potable	O
Water	O
Networks	O
-	O
Purification	O
Stations	O
-	O
Drainage	O
Networks	O
-	O
Roads)	O
"
"	O
N	O
"
"	O
Quantities	O
inventory	O
"
"	O
review	O
subcontractors	O
contracts	O
"
"	O
Project	O
Name	O
"
"	O
Consultant	O
"
"	O
Owner	O
"
"	O
Value	O
"
"	O
‫اﻟﻣدﯾرﯾﺔ	O
اﻟﻌﺎﻣﺔ	O
ﻟﻠﻣﯾﺎه‬	O
"
"	O
‫ﺑﻣﻧطﻘﺔ	O
ﺣﺎﺋل‬	O
"
"	O
National	O
Water	O
"
"	O
Company	O
"
"	O
‫ﻟﻣدﯾرﯾﺔ	O
اﻟﻌـﺎﻣﺔ	O
ﻟﻠﻣﯾـﺎه‬	O
"
"	O
‫ﺑﻣﻧطﻘﺔ	O
اﻟﺟوف‬	O
"
"	O
313944000.0	O
"
"	O
1.0	O
"
"	O
‫ﺗدﻋﯾم	O
اﻟﻘرى	O
اﻟﺷﺎﻣل	O
ﺑﺣﺎﺋل	O
ﻣرﺣﻠﮫ	O
اوﻟﻰ‬	O
"
"	O
2.0	O
"
"	O
Strategic	O
water	O
plan	O
in	O
Riyadh	O
contract	O
3B	O
"
"	O
‫اﻟﻌطﯾﺷﺎن	O
ﻣﮭﻧدﺳون‬	O
"
"	O
‫اﺳﺗﺷﺎرﯾون‬	O
"
"	O
TYPSA	O
group	O
"
"	O
3.0	O
"
"	O
‫ﻣﻀﺨﺎت	O
وﻣﺤﻄﺔ	O
ﺗﺤﻠﯿﺔ	O
اﻟﻤﯿﺎه	O
ﻓﻰ	O
ﺳﻜﺎﻛﺎ‬	O
"
"	O
‫ﻣراﻓﺊ‬	O
"
"	O
II	O
"
"	O
49427684.38	O
"
"	O
12106000.0	O
"
"	O
MAY	O
2011;	O
joined	O
to	O
Alexandria	B-Companies worked at
Construction	I-Companies worked at
Company	I-Companies worked at
-	O
Egypt	O
.	O
"
"	O
OCTOBER	B-Years of Experience
2012.0	I-Years of Experience
TO	I-Years of Experience
NOVEMBER	I-Years of Experience
2015.0	I-Years of Experience
"
"	O
:	O
Technical	B-Designation
Office	I-Designation
Engineer	I-Designation
and	I-Designation
planning	I-Designation
&	I-Designation
cost	I-Designation
control	I-Designation
engineer	I-Designation
.	O
"
"	O
Planning	O
,	O
Cost	O
Control	O
and	O
updating	O
"
"	O
by	O
using	O
Primavera	O
&	O
control	O
Excel	O
Sheets	O
"
"	O
Workshop	O
&	O
as	O
built	O
drawings	O
for	O
water	O
supply,	O
internal	O
networks	O
"
"	O
plumbing	O
,	O
fire	O
fighting	O
and	O
civil	O
drawings.	O
"
"	O
Cost	O
estimate	O
(Contracts	O
and	O
Claims)	O
For	O
(Owner	O
and	O
Subcontractors)	O
.	O
"
"	O
Invoices	O
for	O
(Owner	O
and	O
Subcontractors).	O
"
"	O
Schedule	O
for	O
(Plumbing	O
Activities).	O
"
"	O
Quantities	O
inventory.	O
"
"	O
periodic	O
procurement.	O
"
"	O
Survey	O
works.	O
"
"	O
B1	O
‫	O
(	O
ﻋﻣﺎرات	O
اﻟﻣﻧطﻘﺔ	O
اﻟﺷﻣﺎﻟﯾﺔ‬364	O
Building	O
)	O
"
"	O
B6	O
‫	O
(	O
ﻋﻣﺎرات	O
اﻟﻣﻧطﻘﺔ	O
اﻟﺟﻧوﺑﯾﺔ‬455	O
Building	O
)	O
"
"	O
B11	O
‫	O
(	O
ﻋﻣﺎرات	O
وزارة	O
اﻻﺳﻛﺎن‬70	O
Building	O
)	O
"
"	O
Engineering	O
Consulting	O
"
"	O
Group	O
(ECG).	O
"
"	O
SPACE	O
"
"	O
ARABIN	O
COMPANY	O
"
"	O
FOR	O
PROJECT	O
AND	O
"
"	O
URBAN	O
DEVELOPMENT	O
"
"	O
(	O
TMG	O
)	O
"
"	O
MAY	B-Years of Experience
2011.0	I-Years of Experience
TO	I-Years of Experience
SEPTEMBER	I-Years of Experience
2012.0	I-Years of Experience
"
"	O
:	O
Site	B-Designation
Civil	I-Designation
Engineer	I-Designation
.	O
"
"	O
	O
Execution,	O
Controlling	O
for	O
all	O
civil	O
works	O
such	O
as:	O
"
"	O
.	O
"
"	O
concrete	O
and	O
finishing	O
works	O
.	O
"
"	O
Medical	O
center	O
(	O
southern	O
sector	O
)	O
"
"	O
(Madinaty	O
project)	O
"
"	O
TMG	O
"
"	O
Basic	O
skills	O
for	O
working	O
:	O
(planning	O
&	O
cost	O
control	O
Engineer)	O
"
"	O
&	O
Organizational	O
Breakdown	O
Structure	O
(O.B.S).	O
"
"	O
1.0	O
"
"	O
Enterprise	O
Project	O
Structure	O
(E.P.S)	O
"
"	O
2.0	O
"
"	O
Work	O
breakdown	O
structure	O
(W.B.S)	O
.	O
"
"	O
3.0	O
"
"	O
Developing	O
a	O
list	O
of	O
project	O
activities	O
.	O
"
"	O
4.0	O
"
"	O
Identifying	O
the	O
method	O
of	O
construction	O
for	O
each	O
work	O
item	O
.	O
"
"	O
5.0	O
"
"	O
Calculating	O
work	O
quantities	O
for	O
each	O
activity	O
.	O
"
"	O
6.0	O
"
"	O
Defining	O
the	O
crews	O
needed	O
for	O
each	O
work	O
activity	O
and	O
their	O
productivity	O
.	O
"
"	O
7.0	O
"
"	O
Defining	O
relationships	O
among	O
activities	O
.	O
"
"	O
8.0	O
"
"	O
Calculating	O
the	O
duration	O
of	O
each	O
activity	O
.	O
"
"	O
9.0	O
"
"	O
Developing	O
the	O
project	O
schedule	O
.	O
"
"	O
(	O
Scope	O
Base	O
Line	O
)	O
"
"	O
(	O
Time	O
Base	O
Line)	O
"
"	O
10.0	O
Calculate	O
contract	O
value	O
(	O
cash	O
in	O
or	O
income	O
).	O
"
"	O
11.0	O
Estimating	O
the	O
cash	O
out	O
(	O
direct	O
&	O
indirect	O
cost)	O
and	O
profit	O
of	O
each	O
activity	O
.	O
"
"	O
12.0	O
Management	O
of	O
company	O
resources	O
(	O
resources	O
curves	O
,Leveling	O
&	O
Relaxation	O
).	O
"
"	O
13.0	O
Calculating	O
the	O
budget	O
cost.	O
(	O
Cost	O
Base	O
Line)	O
&	O
(	O
Risk	O
Base	O
Line	O
)	O
"
"	O
14.0	O
Updating	O
the	O
time	O
schedule	O
and	O
cost	O
.	O
"
"	O
15.0	O
Earned	O
value	O
analysis	O
&	O
Reports	O
.	O
"
"	O
16.0	O
Delay	O
analysis	O
.	O
"
"	O
"
"	O
.	.
CAREER	O
OBJECTIVE	O
"
"	O
Seeking	O
a	O
career	O
enhancement	O
opportunity	O
related	O
to	O
contract,	O
commercial	O
and	O
"
"	O
cost	O
management	O
disciplines	O
in	O
Marine	O
developments,	O
where	O
I	O
can	O
utilize	O
my	O
"
"	O
skills,	O
experience	O
-18.0	O
years)	O
and	O
knowledge	O
for	O
the	O
betterment	O
of	O
the	O
"
"	O
organization.	O
"
"	O
"
"	O
Name	O
"
"	O
Banuraj	O
Bogoda	O
"
"	O
Current	O
Job	O
Position	O
"
"	O
Senior	O
Cost	O
Consultant	O
-	O
Marine	O
"
"	O
Nationality	O
"
"	O
Sri	O
Lankan	O
"
"	O
Passport	O
Number	O
"
"	O
M1315438	O
"
"	O
Date	O
of	O
Birth	O
"
"	O
31st	O
August	O
1971.0	O
"
"	O
WORK	O
EXPERIENCE	O
"
"	O
EC	B-Companies worked at
Harris	I-Companies worked at
International,	I-Companies worked at
Dhabi,	B-Location
UAE	I-Location
"
"	O
September	B-Years of Experience
2013.0	I-Years of Experience
to	I-Years of Experience
date	I-Years of Experience
"
"	O
Sweett	B-Companies worked at
International	I-Companies worked at
,	O
Dubai	O
"
"	O
February	B-Years of Experience
2010.0	I-Years of Experience
to	I-Years of Experience
August	I-Years of Experience
2013.0	I-Years of Experience
"
"	O
Nakheel,	B-Companies worked at
Ports	I-Companies worked at
and	I-Companies worked at
Customs	I-Companies worked at
Dubai	O
"
"	O
June	B-Years of Experience
2006.0	I-Years of Experience
to	I-Years of Experience
January	I-Years of Experience
2010.0	I-Years of Experience
"
"	O
Trafalgar	B-Companies worked at
Technical	I-Companies worked at
Services/	I-Companies worked at
Page	I-Companies worked at
Kirkland	I-Companies worked at
January	B-Years of Experience
2004.0	I-Years of Experience
to	I-Years of Experience
May	I-Years of Experience
2006.0	I-Years of Experience
"
"	O
Partnership	I-Companies worked at
in	O
Dubai	O
"
"	O
1.0	O
"
"	O
Development	B-Companies worked at
Consultant	I-Companies worked at
Lanka	I-Companies worked at
Chartered	I-Companies worked at
"
"	O
Engineers	I-Companies worked at
and	I-Companies worked at
Architect	I-Companies worked at
"
"	O
January	B-Years of Experience
1996.0	I-Years of Experience
to	I-Years of Experience
November	I-Years of Experience
2003.0	I-Years of Experience
"
"	O
U	B-Companies worked at
N	I-Companies worked at
Gunasekara	I-Companies worked at
Engineers	I-Companies worked at
&	I-Companies worked at
Co.	I-Companies worked at
"
"	O
January	B-Years of Experience
1993.0	I-Years of Experience
to	I-Years of Experience
Nov	I-Years of Experience
1995.0	I-Years of Experience
"
"	O
WORK	O
EXPERIENCE	O
IN	O
DETAIL	O
"
"	O
EC	B-Companies worked at
Harris	I-Companies worked at
International,	I-Companies worked at
Dubai,	B-Location
UAE	I-Location
–	O
September	B-Years of Experience
2013.0	I-Years of Experience
to	I-Years of Experience
date	I-Years of Experience
"
"	O
Position:	O
Senior	B-Designation
Cost	I-Designation
Consultant	I-Designation
-	I-Designation
Marine	I-Designation
"
"	O
ACADEMIC	O
QUALIFICATIONS	O
"
"	O
A.	O
BSc	O
in	O
Quantity	O
Surveying	O
and	O
Construction	O
Management	O
·Sheffield	O
Hallam	O
University	O
"
"	O
UK.	O
"
"	O
B.	O
Higher	O
National	O
Diploma	O
in	O
Quantity	O
Surveying,	O
Middlesex	O
University	O
UK.	O
"
"	O
C.	O
Senior	O
Technical	O
Collage	O
Civil	O
Engineering	O
Course	O
conducted	O
by	O
Institute	O
for	O
"
"	O
Construction	O
Training	O
and	O
Development	O
(ICTAD)	O
Ministry	O
of	O
Policy	O
Planning	O
and	O
"
"	O
Implementation	O
Sri	O
Lanka.	O
At	O
Hardy	O
Senior	O
Technical	O
College	O
Ampara,	O
Sri	O
Lanka.	O
"
"	O
D.	O
Successfully	O
completed	O
a	O
Civil	O
Engineering	O
Diploma	O
Course	O
-	O
level	O
III	O
at	O
Open	O
"
"	O
University	O
of	O
Sri	O
Lanka	O
"
"	O
E.	O
Successfully	O
completed	O
the	O
AutoCAD	O
2000/	O
5.0	O
Course	O
conducted	O
by	O
the	O
Vocational	O
"
"	O
Training	O
Authority	O
of	O
Sri	O
Lanka	O
(Industrial	O
Engineering	O
and	O
Business	O
management).	O
"
"	O
PROFESSIONAL	O
QUALIFICATIONS	O
&	O
MEMBERSHIPS	O
"
"	O
_____________________________________________________________________	O
"
"	O
A.	O
I'm	O
planning	O
to	O
do	O
my	O
charter	O
on	O
April’	O
2015.0	O
(AIQS)	O
"
"	O
FAMILIARITY	O
IN	O
STANDAD	O
METHODS	O
OF	O
MEASUREMENTS	O
&	O
CONDITIONS	O
OF	O
"
"	O
CONTRACTS	O
"
"	O
A.	O
Standard	O
Method	O
of	O
Measurement	O
(SMM7)	O
"
"	O
B.	O
Principles	O
of	O
Measurement	O
(POMI)	O
"
"	O
C.	O
Sri	O
Lanka	O
Surveyors	O
and	O
Levelers	O
(SSLS573)	O
"
"	O
C.	O
Standard	O
Method	O
of	O
Measurement	O
for	O
Civil	O
Engineering	O
Works	O
(CESMM3)	O
"
"	O
D.	O
Condition	O
of	O
Contracts	O
–	O
FIDIC	O
88,	O
99.0	O
"
"	O
CONTINUESE	O
PROFESSINAL	O
DEVELOPMENT	O
(CPD)	O
"
"	O
A.	O
Risk	O
Management	O
-3.0	O
CPDs)	O
–	O
The	O
George	O
Washington	O
University	O
"
"	O
5.0	O
"
"	O
B.	O
Sound	O
Contract	O
Administration	O
-10.0	O
CPDs)	O
–	O
Prof.	O
Indrawansa	O
Samaratunga	O
"
"	O
C.	O
Delivering	O
Customer	O
Excellence	O
–	O
Nakheel	O
Learning	O
&	O
Development	O
"
"	O
D.	O
Business	O
English,	O
Intermediate	O
–	O
International	O
House	O
"
"	O
E.	O
First	O
Aid	O
for	O
Appointed	O
Person	O
–	O
UK	O
Health	O
&	O
Safety	O
Society	O
"
"	O
COMPUTER	O
LITERACY	O
"
"	O
____________________________________________________________________	O
"
"	O
A.	O
Familiar	O
with	O
Microsoft	O
office	O
Packages	O
"
"	O
B.	O
Drafting	O
and	O
Quantity	O
take	O
off	O
using	O
AutoCAD	O
"
"	O
C.	O
Quantity	O
Verifications	O
using	O
Dredging	O
and	O
Reclamation	O
calculation	O
software	O
"
"	O
D.	O
Preparation	O
of	O
BOQ	O
and	O
Cost	O
Plan	O
using	O
EVEREST	O
"
"	O
E.	O
Project	O
Planning	O
using	O
MS	O
Project	O
"
"	O
"
"	O
.	.
Career	O
Objective	O
"
"	O
"
"	O
Obtaining	O
a	O
challenging	O
position	O
in	O
the	O
field	O
of	O
project	O
engineering	O
"
"	O
,Telecom	O
,IT	O
Networks	O
&	O
System	O
Engineering	O
,	O
Help	O
Desk	O
,	O
-	O
Maintenance	O
"
"	O
data	O
&	O
cabling	O
,	O
security	O
system	O
Engineering	O
or	O
presales	O
or	O
Teacher	O
"
"	O
Assistant	O
or	O
HR	O
,	O
Administrative	O
Assistant	O
by	O
being	O
An	O
active	O
member	O
in	O
a	O
"
"	O
well	O
established	O
organization	O
Where	O
my	O
knowledge	O
can	O
be	O
shared	O
and	O
improved	O
"
"	O
___________________________________________________	O
"
"	O
Career	O
Experience	O
"
"	O
Eastern	B-Companies worked at
Company	I-Companies worked at
for	I-Companies worked at
Tobacco	I-Companies worked at
"
"	O
2013-Current	O
"
"	O
Cisco	B-Designation
Network	I-Designation
Administrator	I-Designation
(2016-	B-Years of Experience
Current	I-Years of Experience
"
"	O
Network	B-Designation
Project	I-Designation
Engineer	I-Designation
-2013.0	B-Years of Experience
-2015)	I-Years of Experience
"
"	O
Vodafone	B-Companies worked at
Group	I-Companies worked at
Services	I-Companies worked at
GmbH	I-Companies worked at
"
"	O
(2012-2013)	O
"
"	O
Front	B-Designation
Line	I-Designation
Support	I-Designation
Engineer	I-Designation
(2012-2013)	O
"
"	O
Global	O
Service	O
Desk	O
"
"	O
Vodafone	O
Egypt	O
-	O
Vodafone	O
International	O
Services	O
-	O
"
"	O
Vodafone	O
Technology	O
|	O
Information	O
Services	O
"
"	O
Egyptian	B-Companies worked at
Armed	I-Companies worked at
Forces	I-Companies worked at
(	I-Companies worked at
Air	I-Companies worked at
Defense	I-Companies worked at
Command	I-Companies worked at
)	I-Companies worked at
"
"	O
(	B-Years of Experience
2009.0	I-Years of Experience
-	I-Years of Experience
2010.0	I-Years of Experience
)	I-Years of Experience
"
"	O
Network	B-Designation
Administrator	I-Designation
Solder(	I-Designation
2009.0	O
-	O
2010.0	O
)	O
"
"	O
Sherif	O
Adly	O
Hassan	O
"
"	O
Page	O
2.0	O
"
"	O
Work	O
as	O
a	O
member	O
in	O
the	O
team	O
"
"	O
Excellent	O
communication	O
skills.	O
"
"	O
"
"	O
.	.
CORE	O
QUALIFICATIONS	O
"
"	O
"
"	O
+971-	O
588.0	O
418.0	O
456.0	O
"
"	O
+91-8129	O
121.0	O
969.0	O
"
"	O
	O
"
"	O
in/nikhilkanto	O
"
"	O
Experience	O
in	O
attending	O
marine	O
and	O
industrial	O
shutdowns	O
"
"	O
Excellent	O
ability	O
to	O
conceptualize	O
and	O
fully	O
implement	O
projects	O
"
"	O
Deep	O
knowledge	O
in	O
estimation	O
of	O
mechanical	O
and	O
steel	O
works	O
project	O
"
"	O
Superior	O
familiarity	O
with	O
AutoCAD	O
and	O
MS	O
Office	O
applications	O
including	O
"
"	O
Outlook	O
Word	O
PowerPoint	O
and	O
Excel	O
"
"	O
EXPERIENCE	O
"
"	O
WALCO	B-Companies worked at
MIDDLE	I-Companies worked at
EAST	I-Companies worked at
W.L.L.	I-Companies worked at
–	O
QATAR	O
"
"	O
From	B-Years of Experience
2014.0	I-Years of Experience
–	I-Years of Experience
Present	I-Years of Experience
-2.0	I-Years of Experience
Year	I-Years of Experience
Gulf)	I-Years of Experience
"
"	O
WALCO	O
MIDDLE	O
EAST	O
is	O
into	O
specialized	O
engineering	O
services	O
catering	O
Oil	O
&	O
Gas,	O
"
"	O
Maritime,	O
Power	O
industries	O
and	O
provides	O
quality	O
steel	O
fabrication	O
works	O
to	O
maritime	O
"
"	O
and	O
oil	O
&	O
gas	O
industries.	O
"
"	O
An	O
OHSAS	O
18001:	O
2007.0	O
&	O
ISO	O
9001:	O
2008.0	O
certified	O
company	O
by	O
DNV.	O
"
"	O
"
"	O
.	.
"
"	O
"
"	O
.	.
"
"	O
"
"	O
.	.
WORK	O
EXPERIENCE	O
"
"	O
Kent	B-Companies worked at
State	I-Companies worked at
University,	I-Companies worked at
Kent,	B-Location
Ohio	I-Location
"
"	O
August	B-Years of Experience
2015.0	I-Years of Experience
-	I-Years of Experience
Present	I-Years of Experience
"
"	O
Resident	B-Designation
Advisor	I-Designation
"
"	O
•	O
Collaborate	O
with	O
10.0	O
building	O
staff	O
and	O
campus	O
administrators	O
on	O
a	O
weekly	O
basis	O
to	O
organize	O
a	O
pancake	O
breakfast	O
"
"	O
fundraiser	O
for	O
200.0	O
attendees,	O
raising	O
500.0	O
for	O
community	O
charity.	O
"
"	O
•	O
Utilize	O
effective	O
time	O
management	O
skills	O
by	O
creating	O
and	O
implementing	O
6.0	O
programs	O
and	O
activities	O
each	O
semester	O
for	O
30.0	O
"
"	O
residents	O
while	O
balancing	O
full-time	O
course	O
load	O
and	O
extracurricular	O
commitments.	O
"
"	O
•	O
Demonstrate	O
strong	O
communication	O
skills	O
through	O
interacting	O
with	O
150.0	O
residents	O
and	O
campus	O
administrators	O
on	O
a	O
"
"	O
weekly	O
basis.	O
"
"	O
•	O
Facilitate	O
problem-solving	O
and	O
conflict	O
resolution	O
amongst	O
residents	O
by	O
serving	O
as	O
positive	O
role	O
model,	O
mediator,	O
and	O
"
"	O
leader	O
through	O
one-on-one	O
and	O
